division_id,division_label,source_division_id,source_division_label,season_code,season_year,season_term,game_id,game_url,table_index,team_name,team_lineage_id,team_season_id,pts,reb,ast,stl,blk,fgm,fga,fg%,3pm,3pa,3p%,ftm,fta,ft%,tov,pf
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023Su,2023,SU,7-buck-clan-vs-10-spark-plugs,https://tdlbasketball.com/event/7-buck-clan-vs-10-spark-plugs/,2,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2023Su,57,45,16,4,1,21,65,0.323,5,17,0.294,10,13,0.769,12,16
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,big-song-lil-wong-vs-bing-bong-2,https://tdlbasketball.com/event/big-song-lil-wong-vs-bing-bong-2/,1,Big Song Lil Wong,d2_sundays:big-song-lil-wong,d2_sundays:big-song-lil-wong:2023F,67,34,18,5,3,25,58,0.431,6,19,0.316,11,14,0.786,12,12
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,big-song-lil-wong-vs-bing-bong-2,https://tdlbasketball.com/event/big-song-lil-wong-vs-bing-bong-2/,2,BING BONG,d2_sundays:bing-bong,d2_sundays:bing-bong:2023F,69,39,15,9,2,25,70,0.357,6,21,0.286,13,19,0.684,9,13
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,bing-bong-vs-big-bullies,https://tdlbasketball.com/event/bing-bong-vs-big-bullies/,1,BING BONG,d3_sundays:bing-bong,d3_sundays:bing-bong:2023W,46,42,10,6,6,19,59,0.322,2,14,0.143,6,10,0.6,17,15
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,bing-bong-vs-big-bullies,https://tdlbasketball.com/event/bing-bong-vs-big-bullies/,2,Big Bullies,d3_sundays:big-bullies,d3_sundays:big-bullies:2023W,57,40,9,10,4,21,56,0.375,6,16,0.375,9,21,0.429,12,10
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023Su,2023,SU,bing-bong-vs-goon-squad,https://tdlbasketball.com/event/bing-bong-vs-goon-squad/,1,BING BONG,d3_sundays:bing-bong,d3_sundays:bing-bong:2023Su,83,49,26,9,0,33,70,0.471,9,25,0.36,8,9,0.889,12,11
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023Su,2023,SU,bing-bong-vs-goon-squad,https://tdlbasketball.com/event/bing-bong-vs-goon-squad/,2,Goon Squad,d3_sundays:goon-squad,d3_sundays:goon-squad:2023Su,58,24,20,10,0,22,63,0.349,7,26,0.269,7,10,0.7,10,7
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,bing-bong-vs-ssd-elite,https://tdlbasketball.com/event/bing-bong-vs-ssd-elite/,1,BING BONG,d2_sundays:bing-bong,d2_sundays:bing-bong:2023F,82,40,23,6,3,29,61,0.475,8,19,0.421,16,20,0.8,12,5
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,bing-bong-vs-ssd-elite,https://tdlbasketball.com/event/bing-bong-vs-ssd-elite/,2,SSD Elite,d2_sundays:ssd-elite,d2_sundays:ssd-elite:2023F,67,36,14,8,2,27,77,0.351,10,36,0.278,3,7,0.429,7,14
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,bing-bong-vs-the-lizards,https://tdlbasketball.com/event/bing-bong-vs-the-lizards/,1,BING BONG,d3_sundays:bing-bong,d3_sundays:bing-bong:2023W,67,47,17,6,3,27,66,0.409,8,27,0.296,5,9,0.556,8,6
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,bing-bong-vs-the-lizards,https://tdlbasketball.com/event/bing-bong-vs-the-lizards/,2,The Lizards,d3_sundays:the-lizards,d3_sundays:the-lizards:2023W,43,22,10,5,0,16,53,0.302,9,29,0.31,2,4,0.5,6,5
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,goon-squad-vs-bing-bong,https://tdlbasketball.com/event/goon-squad-vs-bing-bong/,1,Goon Squad,d3_sundays:goon-squad,d3_sundays:goon-squad:2023W,66,30,15,6,1,23,57,0.404,9,28,0.321,11,18,0.611,12,10
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,goon-squad-vs-bing-bong,https://tdlbasketball.com/event/goon-squad-vs-bing-bong/,2,BING BONG,d3_sundays:bing-bong,d3_sundays:bing-bong:2023W,62,42,14,7,0,23,68,0.338,11,28,0.393,5,11,0.455,12,12
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022Su,2022,SU,goon-squad-vs-spark-plugs,https://tdlbasketball.com/event/goon-squad-vs-spark-plugs/,1,Goon Squad,d3_mondays:goon-squad,d3_mondays:goon-squad:2022Su,70,46,16,4,6,27,75,0.36,10,36,0.278,6,7,0.857,12,14
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2022Su,2022,SU,goon-squad-vs-spark-plugs,https://tdlbasketball.com/event/goon-squad-vs-spark-plugs/,2,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2022Su,76,44,20,7,5,27,71,0.38,7,21,0.333,13,19,0.684,7,8
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024F,2024,F,honey-badgers-vs-bing-bong,https://tdlbasketball.com/event/honey-badgers-vs-bing-bong/,1,Honey Badgers,d2_thursdays:honey-badgers,d2_thursdays:honey-badgers:2024F,87,26,25,9,6,32,67,0.478,15,36,0.417,8,12,0.667,10,11
d2_thursdays,D2 Thursdays,d3_mondays,D3 Mondays,2024F,2024,F,honey-badgers-vs-bing-bong,https://tdlbasketball.com/event/honey-badgers-vs-bing-bong/,2,BING BONG,d2_thursdays:bing-bong,d2_thursdays:bing-bong:2024F,95,55,23,9,4,40,91,0.44,8,28,0.286,7,9,0.778,12,7
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023F,2023,F,ibaka-flaka-flame-vs-spark-plugs,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-spark-plugs/,1,Ibaka Flaka Flame,d3_mondays:ibaka-flaka-flame,d3_mondays:ibaka-flaka-flame:2023F,53,29,17,9,5,22,67,0.328,7,26,0.269,2,3,0.667,11,10
d3_mondays,D3 Mondays,d3_mondays,D3 Mondays,2023F,2023,F,ibaka-flaka-flame-vs-spark-plugs,https://tdlbasketball.com/event/ibaka-flaka-flame-vs-spark-plugs/,2,Spark Plugs,d3_mondays:spark-plugs,d3_mondays:spark-plugs:2023F,74,48,24,7,2,30,68,0.441,10,28,0.357,4,8,0.5,13,7
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,ice-in-my-veins-vs-bing-bong,https://tdlbasketball.com/event/ice-in-my-veins-vs-bing-bong/,1,Ice In My Veins,d2_sundays:ice-in-my-veins,d2_sundays:ice-in-my-veins:2023F,44,42,17,7,3,18,67,0.269,7,29,0.241,1,2,0.5,19,11
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,ice-in-my-veins-vs-bing-bong,https://tdlbasketball.com/event/ice-in-my-veins-vs-bing-bong/,2,BING BONG,d2_sundays:bing-bong,d2_sundays:bing-bong:2023F,83,43,27,13,5,32,74,0.432,9,23,0.391,10,15,0.667,8,2
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,new-regime-vs-bing-bong,https://tdlbasketball.com/event/new-regime-vs-bing-bong/,1,Hoop Prophets,d2_sundays:hoop-prophets,d2_sundays:hoop-prophets:2023F,68,36,20,10,2,24,57,0.421,8,22,0.364,12,16,0.75,16,17
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,new-regime-vs-bing-bong,https://tdlbasketball.com/event/new-regime-vs-bing-bong/,2,BING BONG,d2_sundays:bing-bong,d2_sundays:bing-bong:2023F,62,33,14,9,4,26,57,0.456,5,13,0.385,5,13,0.385,18,15
d3_tuesdays,D3 Tuesdays,d3_mondays,D3 Mondays,2026W,2026,W,spark-plugs-vs-scrub-daddies-2,https://tdlbasketball.com/event/spark-plugs-vs-scrub-daddies-2/,1,Spark Plugs,d3_tuesdays:spark-plugs,d3_tuesdays:spark-plugs:2026W,66,47,19,8,8,26,69,0.377,3,12,0.25,11,16,0.688,16,10
d3_tuesdays,D3 Tuesdays,d3_mondays,D3 Mondays,2026W,2026,W,spark-plugs-vs-scrub-daddies-2,https://tdlbasketball.com/event/spark-plugs-vs-scrub-daddies-2/,2,Scrub Daddies,d3_tuesdays:scrub-daddies,d3_tuesdays:scrub-daddies:2026W,65,39,18,12,4,23,69,0.333,9,33,0.273,10,14,0.714,15,12
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,01lakers-vs-mobadanga,https://tdlbasketball.com/event/01lakers-vs-mobadanga/,1,01Lakers,d2_sundays:01lakers,d2_sundays:01lakers:2023W,72,30,18,7,1,28,66,0.424,9,22,0.409,7,13,0.538,14,16
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,01lakers-vs-mobadanga,https://tdlbasketball.com/event/01lakers-vs-mobadanga/,2,Mobadanga,d2_sundays:mobadanga,d2_sundays:mobadanga:2023W,79,42,18,10,2,29,70,0.414,7,29,0.241,16,23,0.696,14,15
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,01lakers-vs-new-regime,https://tdlbasketball.com/event/01lakers-vs-new-regime/,1,01Lakers,d2_sundays:01lakers,d2_sundays:01lakers:2023W,67,38,14,8,0,26,54,0.481,2,11,0.182,13,19,0.684,16,4
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,01lakers-vs-new-regime,https://tdlbasketball.com/event/01lakers-vs-new-regime/,2,Hoop Prophets,d2_sundays:hoop-prophets,d2_sundays:hoop-prophets:2023W,33,22,10,11,4,15,54,0.278,1,18,0.056,2,3,0.667,16,14
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,01lakers-vs-ny-rockits,https://tdlbasketball.com/event/01lakers-vs-ny-rockits/,1,01Lakers,d2_sundays:01lakers,d2_sundays:01lakers:2023W,75,50,20,4,4,29,64,0.453,5,20,0.25,12,16,0.75,18,16
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,01lakers-vs-ny-rockits,https://tdlbasketball.com/event/01lakers-vs-ny-rockits/,2,NY Rockits,d2_sundays:ny-rockits,d2_sundays:ny-rockits:2023W,58,29,18,8,5,22,71,0.31,8,37,0.216,6,9,0.667,10,13
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,2-01lakers-vs-3-the-panthers,https://tdlbasketball.com/event/2-01lakers-vs-3-the-panthers/,1,01Lakers,d2_sundays:01lakers,d2_sundays:01lakers:2023W,54,49,17,3,6,22,70,0.314,4,26,0.154,6,7,0.857,12,14
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,2-01lakers-vs-3-the-panthers,https://tdlbasketball.com/event/2-01lakers-vs-3-the-panthers/,2,The Panthers,d2_sundays:the-panthers,d2_sundays:the-panthers:2023W,62,35,19,10,5,22,67,0.328,8,34,0.235,10,17,0.588,7,9
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,2-01lakers-vs-7-united-nations-10-new-regime,https://tdlbasketball.com/event/2-01lakers-vs-7-united-nations-10-new-regime/,1,01Lakers,d2_sundays:01lakers,d2_sundays:01lakers:2023W,70,37,13,5,1,25,61,0.41,8,22,0.364,12,21,0.571,10,13
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,2-01lakers-vs-7-united-nations-10-new-regime,https://tdlbasketball.com/event/2-01lakers-vs-7-united-nations-10-new-regime/,2,Hoop Prophets,d2_sundays:hoop-prophets,d2_sundays:hoop-prophets:2023W,61,30,16,6,11,23,53,0.434,6,26,0.231,9,16,0.562,10,15
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,50-shades-of-klay-vs-01lakers,https://tdlbasketball.com/event/50-shades-of-klay-vs-01lakers/,1,50 Shades of Klay,d2_sundays:50-shades-of-klay,d2_sundays:50-shades-of-klay:2023W,76,30,16,4,3,24,53,0.453,11,27,0.407,17,20,0.85,16,18
d2_sundays,D2 Sundays,d3_mondays,D3 Mondays,2023W,2023,W,50-shades-of-klay-vs-01lakers,https://tdlbasketball.com/event/50-shades-of-klay-vs-01lakers/,2,01Lakers,d2_sundays:01lakers,d2_sundays:01lakers:2023W,63,25,11,7,4,23,50,0.46,8,21,0.381,9,14,0.643,8,15
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,age-up-there-vs-shut-em-down,https://tdlbasketball.com/event/age-up-there-vs-shut-em-down/,1,Age Up There,premier_wednesdays:age-up-there,premier_wednesdays:age-up-there:2020W,69,33,22,12,0,28,56,0.5,6,18,0.333,7,13,0.538,20,18
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,age-up-there-vs-shut-em-down,https://tdlbasketball.com/event/age-up-there-vs-shut-em-down/,2,Shut ‘Em Down,premier_wednesdays:shut-em-down,premier_wednesdays:shut-em-down:2020W,56,33,13,10,1,23,64,0.359,2,23,0.087,8,13,0.615,19,15
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agent-of-change-vs-shawn-kemp-kids,https://tdlbasketball.com/event/agent-of-change-vs-shawn-kemp-kids/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,58,42,13,7,8,25,71,0.352,4,16,0.25,4,8,0.5,9,12
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agent-of-change-vs-shawn-kemp-kids,https://tdlbasketball.com/event/agent-of-change-vs-shawn-kemp-kids/,2,Shawn Kemp’s Kids,premier_wednesdays:shawn-kemp-s-kids,premier_wednesdays:shawn-kemp-s-kids:2018W,60,48,10,5,6,21,69,0.304,7,23,0.304,11,17,0.647,10,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018WP,2018,WP,agents-of-change-vs-black-mambas-2,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas-2/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018WP,43,38,5,8,2,14,59,0.237,3,17,0.176,12,18,0.667,11,15
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018WP,2018,WP,agents-of-change-vs-black-mambas-2,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas-2/,2,Black Mambas,premier_wednesdays:black-mambas,premier_wednesdays:black-mambas:2018WP,50,33,13,5,5,16,46,0.348,6,21,0.286,12,17,0.706,10,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-black-mambas-3,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas-3/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018S,41,27,4,2,4,15,52,0.288,2,11,0.182,9,18,0.5,8,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-black-mambas-3,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas-3/,2,Black Mambas,premier_wednesdays:black-mambas,premier_wednesdays:black-mambas:2018S,69,37,12,5,3,26,60,0.433,11,26,0.423,6,9,0.667,6,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018SP,2018,SP,agents-of-change-vs-black-mambas-4,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas-4/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018SP,50,31,10,4,4,19,52,0.365,6,21,0.286,6,9,0.667,12,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018SP,2018,SP,agents-of-change-vs-black-mambas-4,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas-4/,2,Black Mambas,premier_wednesdays:black-mambas,premier_wednesdays:black-mambas:2018SP,58,34,7,8,2,17,56,0.304,7,27,0.259,17,27,0.63,5,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-black-mambas,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,50,30,9,2,5,19,53,0.358,5,21,0.238,7,16,0.438,8,9
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-black-mambas,https://tdlbasketball.com/event/agents-of-change-vs-black-mambas/,2,Black Mambas,premier_wednesdays:black-mambas,premier_wednesdays:black-mambas:2018W,55,35,15,3,2,22,56,0.393,5,24,0.208,6,9,0.667,5,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-doris-from-rego-park,https://tdlbasketball.com/event/agents-of-change-vs-doris-from-rego-park/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,54,40,9,8,0,19,59,0.322,3,16,0.188,13,19,0.684,11,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-doris-from-rego-park,https://tdlbasketball.com/event/agents-of-change-vs-doris-from-rego-park/,2,Doris From Rego Park,premier_wednesdays:doris-from-rego-park,premier_wednesdays:doris-from-rego-park:2018W,58,38,14,8,5,20,55,0.364,9,20,0.45,9,11,0.818,11,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-gritty-city-ballers,https://tdlbasketball.com/event/agents-of-change-vs-gritty-city-ballers/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,59,30,11,2,2,22,44,0.5,6,15,0.4,9,16,0.562,13,8
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-gritty-city-ballers,https://tdlbasketball.com/event/agents-of-change-vs-gritty-city-ballers/,2,Gritty City Ballers,premier_wednesdays:gritty-city-ballers,premier_wednesdays:gritty-city-ballers:2018W,47,27,2,7,0,16,53,0.302,6,22,0.273,11,13,0.846,5,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-laceo-my-aso,https://tdlbasketball.com/event/agents-of-change-vs-laceo-my-aso/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018S,56,36,11,8,2,20,152,0.132,5,19,0.263,11,17,0.647,16,12
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-laceo-my-aso,https://tdlbasketball.com/event/agents-of-change-vs-laceo-my-aso/,2,Lace’O My Aso,premier_wednesdays:lace-o-my-aso,premier_wednesdays:lace-o-my-aso:2018S,58,33,11,13,2,21,58,0.362,7,21,0.333,9,19,0.474,11,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-ny-falcons-u,https://tdlbasketball.com/event/agents-of-change-vs-ny-falcons-u/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018S,52,36,8,6,4,23,48,0.479,2,9,0.222,4,11,0.364,11,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-ny-falcons-u,https://tdlbasketball.com/event/agents-of-change-vs-ny-falcons-u/,2,NY Falcons U.,premier_wednesdays:ny-falcons-u,premier_wednesdays:ny-falcons-u:2018S,50,14,8,5,1,14,40,0.35,7,18,0.389,15,18,0.833,10,10
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-rwtw,https://tdlbasketball.com/event/agents-of-change-vs-rwtw/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018S,60,41,9,2,1,22,51,0.431,4,19,0.211,13,20,0.65,12,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-rwtw,https://tdlbasketball.com/event/agents-of-change-vs-rwtw/,2,RWTW,premier_wednesdays:rwtw,premier_wednesdays:rwtw:2018S,63,28,11,10,3,21,54,0.389,7,19,0.368,14,25,0.56,4,13
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-the-lizards,https://tdlbasketball.com/event/agents-of-change-vs-the-lizards/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,41,38,6,4,7,14,59,0.237,5,22,0.227,8,14,0.571,12,9
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-the-lizards,https://tdlbasketball.com/event/agents-of-change-vs-the-lizards/,2,The Lizards,premier_wednesdays:the-lizards,premier_wednesdays:the-lizards:2018W,46,30,10,8,6,18,53,0.34,4,14,0.286,6,9,0.667,6,12
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-two-bridges-elite,https://tdlbasketball.com/event/agents-of-change-vs-two-bridges-elite/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,68,34,11,11,1,23,58,0.397,3,18,0.167,19,23,0.826,13,8
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-two-bridges-elite,https://tdlbasketball.com/event/agents-of-change-vs-two-bridges-elite/,2,Two Bridges Elite,premier_wednesdays:two-bridges-elite,premier_wednesdays:two-bridges-elite:2018W,58,25,8,8,2,22,47,0.468,5,14,0.357,9,12,0.75,14,14
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-yung-no-fly-zone-2,https://tdlbasketball.com/event/agents-of-change-vs-yung-no-fly-zone-2/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018S,56,28,11,11,1,22,43,0.512,5,15,0.333,8,13,0.615,9,16
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018S,2018,S,agents-of-change-vs-yung-no-fly-zone-2,https://tdlbasketball.com/event/agents-of-change-vs-yung-no-fly-zone-2/,2,Yung No Fly Zone,premier_wednesdays:yung-no-fly-zone,premier_wednesdays:yung-no-fly-zone:2018S,49,34,19,6,0,17,49,0.347,6,26,0.231,9,11,0.818,11,8
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-yung-no-fly-zone,https://tdlbasketball.com/event/agents-of-change-vs-yung-no-fly-zone/,1,Agents of Change,premier_wednesdays:agents-of-change,premier_wednesdays:agents-of-change:2018W,62,33,12,10,0,18,50,0.36,9,17,0.529,17,21,0.81,12,9
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018W,2018,W,agents-of-change-vs-yung-no-fly-zone,https://tdlbasketball.com/event/agents-of-change-vs-yung-no-fly-zone/,2,No Fly Zone OG,premier_wednesdays:no-fly-zone-og,premier_wednesdays:no-fly-zone-og:2018W,49,28,14,7,5,21,52,0.404,7,21,0.333,0,8,0.0,13,11
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,alligator-alliance-vs-goon-squad,https://tdlbasketball.com/event/alligator-alliance-vs-goon-squad/,1,Free Agents,d3_sundays:free-agents,d3_sundays:free-agents:2023F,55,35,15,5,1,23,54,0.426,8,22,0.364,1,4,0.25,23,11
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,alligator-alliance-vs-goon-squad,https://tdlbasketball.com/event/alligator-alliance-vs-goon-squad/,2,Goon Squad,d3_sundays:goon-squad,d3_sundays:goon-squad:2023F,72,33,12,14,4,27,72,0.375,8,32,0.25,10,13,0.769,9,5
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,c-men-vs-shut-em-down,https://tdlbasketball.com/event/c-men-vs-shut-em-down/,1,C Men,premier_wednesdays:c-men,premier_wednesdays:c-men:2020W,58,34,16,6,1,21,52,0.404,6,23,0.261,10,11,0.909,13,16
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2020W,2020,W,c-men-vs-shut-em-down,https://tdlbasketball.com/event/c-men-vs-shut-em-down/,2,Shut ‘Em Down,premier_wednesdays:shut-em-down,premier_wednesdays:shut-em-down:2020W,59,31,12,12,1,21,62,0.339,8,31,0.258,9,15,0.6,10,15
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,d3-e-2-goon-squad-vs-3-free-agents,https://tdlbasketball.com/event/d3-e-2-goon-squad-vs-3-free-agents/,1,Goon Squad,d3_sundays:goon-squad,d3_sundays:goon-squad:2023F,76,40,21,10,6,28,64,0.438,8,21,0.381,10,17,0.588,11,8
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,d3-e-2-goon-squad-vs-3-free-agents,https://tdlbasketball.com/event/d3-e-2-goon-squad-vs-3-free-agents/,2,Free Agents,d3_sundays:free-agents,d3_sundays:free-agents:2023F,64,38,16,8,2,23,67,0.343,11,37,0.297,7,11,0.636,14,17
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018FP,2018,FP,free-agents-p-vs-peace-love,https://tdlbasketball.com/event/free-agents-p-vs-peace-love/,1,Free Agents,premier_wednesdays:free-agents,premier_wednesdays:free-agents:2018FP,55,30,15,5,4,24,57,0.421,2,14,0.143,5,9,0.556,12,11
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018FP,2018,FP,free-agents-p-vs-peace-love,https://tdlbasketball.com/event/free-agents-p-vs-peace-love/,2,Peace & Love,premier_wednesdays:peace-love,premier_wednesdays:peace-love:2018FP,72,26,23,8,4,27,53,0.509,11,26,0.423,7,13,0.538,7,10
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,free-agents-vs-alligator-alliance-2,https://tdlbasketball.com/event/free-agents-vs-alligator-alliance-2/,1,Free Agents,d3_sundays:free-agents,d3_sundays:free-agents:2023F,85,35,18,14,4,34,74,0.459,9,24,0.375,8,10,0.8,9,10
d3_sundays,D3 Sundays,d3_mondays,D3 Mondays,2023F,2023,F,free-agents-vs-alligator-alliance-2,https://tdlbasketball.com/event/free-agents-vs-alligator-alliance-2/,2,Alligator Alliance,d3_sundays:alligator-alliance,d3_sundays:alligator-alliance:2023F,29,25,8,4,3,12,42,0.286,4,21,0.19,1,4,0.25,15,7
premier_wednesdays,Premier,d3_mondays,D3 Mondays,2018F,2018,F,free-agents-vs-get-the-strap,https://tdlbasketball.com/event/free-agents-vs-get-the-strap/,1,Free Agents,premier_wednesdays:free-agents,premier_wednesdays:free-agents:2018F,54,34,10,12,3,18,54,0.333,4,17,0.235,14,23,0.609,10,9
